APY,ACTUAL_PROJECT_YEAR,APY_COST_inf2018,search_term
2015.0,2015R01DC012557,477105.0,TargetOnly
2014.0,2014R01DC013048,591526.0,TargetOnly
2018.0,2018R01DC014367,294858.0,TargetOnly
2016.0,2016R01DC014367,322879.0,TargetOnly
2020.0,2020R01DC013073,367391.0,TargetOnly
2018.0,2018R01DC013904,618205.0,TargetOnly
2018.0,2018R01DC013791,353813.0,TargetOnly
2018.0,2018R01DC016641,349058.0,TargetOnly
2003.0,2003R01EY000053,560766.0,TargetOnly
2001.0,2001R01EY000053,549181.0,TargetOnly
2002.0,2002R01EY001655,97270.0,TargetOnly
2006.0,2006R01EY001682,638189.0,TargetOnly
2001.0,2001R01EY002267,411348.0,TargetOnly
2015.0,2015R01EY002966,420475.0,TargetOnly
2004.0,2004R01EY003011,530252.0,TargetOnly
2007.0,2007R01EY003038,584993.0,TargetOnly
2004.0,2004R01EY003038,650812.0,TargetOnly
2009.0,2009R01EY003529,189621.0,TargetOnly
2001.0,2001R01EY003570,73200.0,TargetOnly
1999.0,1999R01EY003736,0.0,TargetOnly
2019.0,2019R01EY003821,681168.0,TargetOnly
1999.0,1999R01EY004050,0.0,TargetOnly
2001.0,2001R01EY004446,476946.0,TargetOnly
1999.0,1999R01EY004446,0.0,TargetOnly
2008.0,2008R01EY005477,529942.0,TargetOnly
2007.0,2007R01EY005477,561530.0,TargetOnly
2003.0,2003R01EY005477,791209.0,TargetOnly
2002.0,2002R01EY005477,809240.0,TargetOnly
2001.0,2001R01EY005477,752930.0,TargetOnly
2000.0,2000R01EY005477,639785.0,TargetOnly
1999.0,1999R01EY005477,0.0,TargetOnly
2012.0,2012R01EY005725,407268.0,TargetOnly
2014.0,2014R01EY006000,434091.0,TargetOnly
2001.0,2001R01EY008089,412752.0,TargetOnly
1999.0,1999R01EY008089,0.0,TargetOnly
2013.0,2013R01EY008123,381655.0,TargetOnly
2008.0,2008R01EY009024,529960.0,TargetOnly
2007.0,2007R01EY009024,561548.0,TargetOnly
2005.0,2005R01EY009024,613969.0,TargetOnly
2003.0,2003R01EY009024,561609.0,TargetOnly
2002.0,2002R01EY009024,561776.0,TargetOnly
2001.0,2001R01EY009024,558214.0,TargetOnly
2000.0,2000R01EY009024,561646.0,TargetOnly
1999.0,1999R01EY009024,0.0,TargetOnly
2002.0,2002R01EY009091,639127.0,TargetOnly
2000.0,2000R01EY009120,212513.0,TargetOnly
1999.0,1999R01EY009120,0.0,TargetOnly
2003.0,2003R01EY011116,418553.0,TargetOnly
2002.0,2002R01EY011116,428091.0,TargetOnly
2000.0,2000R01EY011116,308931.0,TargetOnly
1999.0,1999R01EY011144,0.0,TargetOnly
2018.0,2018R01EY011261,728473.0,TargetOnly
2002.0,2002R01EY011353,342319.0,TargetOnly
2001.0,2001R01EY011353,347739.0,TargetOnly
2001.0,2001R01EY011508,375672.0,TargetOnly
1999.0,1999R01EY011508,0.0,TargetOnly
2013.0,2013R01EY011522,424017.0,TargetOnly
2003.0,2003R01EY011787,551675.0,TargetOnly
1999.0,1999R01EY011787,0.0,TargetOnly
2005.0,2005R01EY011912,392169.0,TargetOnly
2000.0,2000R01EY011913,132636.0,TargetOnly
1999.0,1999R01EY011926,0.0,TargetOnly
2002.0,2002R01EY012102,616682.0,TargetOnly
2018.0,2018R01EY012124,409375.0,TargetOnly
2001.0,2001R01EY012138,181413.0,TargetOnly
2009.0,2009R01EY012309,829387.0,TargetOnly
2007.0,2007R01EY012309,389493.0,TargetOnly
2010.0,2010R01EY012609,449193.0,TargetOnly
2007.0,2007R01EY012736,468097.0,TargetOnly
2008.0,2008R01EY013053,430670.0,TargetOnly
2012.0,2012R01EY003014,561135.0,TargetOnly
2010.0,2010R01EY003014,603966.0,TargetOnly
2009.0,2009R01EY003014,639066.0,TargetOnly
2007.0,2007R01EY003014,444606.0,TargetOnly
2004.0,2004R01EY003014,140666.0,TargetOnly
2003.0,2003R01EY003014,616037.0,TargetOnly
2000.0,2000R01EY010009,401057.0,TargetOnly
2001.0,2001R01EY011512,328941.0,TargetOnly
2000.0,2000R01EY011512,331278.0,TargetOnly
2004.0,2004R01EY012492,98180.0,TargetOnly
2003.0,2003R01EY012497,281469.0,TargetOnly
2001.0,2001R01EY012497,292441.0,TargetOnly
2005.0,2005R01EY012543,491818.0,TargetOnly
2002.0,2002R01EY012696,299399.0,TargetOnly
2001.0,2001R01EY012696,304139.0,TargetOnly
2011.0,2011R01EY012830,350903.0,TargetOnly
2003.0,2003R01EY012833,375413.0,TargetOnly
2012.0,2012R01EY012857,502146.0,TargetOnly
2003.0,2003R01EY012857,244634.0,TargetOnly
2009.0,2009R01EY012949,373966.0,TargetOnly
2007.0,2007R01EY006039,470867.0,TargetOnly
2006.0,2006R01EY006039,482580.0,TargetOnly
2005.0,2005R01EY006039,527567.0,TargetOnly
2004.0,2004R01EY006039,544838.0,TargetOnly
2003.0,2003R01EY006039,558773.0,TargetOnly
2002.0,2002R01EY006039,614480.0,TargetOnly
2001.0,2001R01EY006039,586656.0,TargetOnly
2006.0,2006R01EY010542,357600.0,TargetOnly
2008.0,2008R01EY012716,418211.0,TargetOnly
2003.0,2003R01EY013145,354838.0,TargetOnly
2003.0,2003R01EY013237,461072.0,TargetOnly
2009.0,2009R01EY013584,803012.0,TargetOnly
2004.0,2004R01EY013584,391910.0,TargetOnly
2002.0,2002R01EY013584,411516.0,TargetOnly
2014.0,2014R01EY002858,508111.0,TargetOnly
2009.0,2009R01EY002858,1249345.0,TargetOnly
2010.0,2010R01EY013434,404016.0,TargetOnly
2006.0,2006R01EY013434,289182.0,TargetOnly
2014.0,2014R01EY013528,380173.0,TargetOnly
2007.0,2007R01EY014043,419419.0,TargetOnly
2004.0,2004R01EY011894,525928.0,TargetOnly
2003.0,2003R01EY011894,539183.0,TargetOnly
2019.0,2019R01EY013613,567810.0,TargetOnly
2004.0,2004R01EY013613,424714.0,TargetOnly
2007.0,2007R01EY014024,350050.0,TargetOnly
2010.0,2010R01EY014074,470975.0,TargetOnly
2006.0,2006R01EY014074,486531.0,TargetOnly
2004.0,2004R01EY014074,523418.0,TargetOnly
2007.0,2007R01EY014439,409001.0,TargetOnly
2011.0,2011R01EY014979,351222.0,TargetOnly
2007.0,2007R01EY014209,452766.0,TargetOnly
2006.0,2006R01EY014238,366115.0,TargetOnly
2008.0,2008R01EY014429,364034.0,TargetOnly
2004.0,2004R01EY014560,427702.0,TargetOnly
2019.0,2019R01EY014882,355566.0,TargetOnly
2018.0,2018R01EY014882,362010.0,TargetOnly
2006.0,2006R01EY014882,361250.0,TargetOnly
2014.0,2014R01EY014454,441516.0,TargetOnly
2010.0,2010R01EY014454,519910.0,TargetOnly
2008.0,2008R01EY014661,385817.0,TargetOnly
2010.0,2010R01EY015537,603927.0,TargetOnly
2006.0,2006R01EY015537,412428.0,TargetOnly
2007.0,2007R01EY015788,388084.0,TargetOnly
2009.0,2009R01EY016164,363140.0,TargetOnly
2008.0,2008R01EY016392,376243.0,TargetOnly
2018.0,2018R01EY016431,338448.0,TargetOnly
2007.0,2007R01EY017169,509948.0,TargetOnly
2009.0,2009R01EY016716,835382.0,TargetOnly
2014.0,2014R01EY017836,313166.0,TargetOnly
2011.0,2011R01EY018323,347877.0,TargetOnly
2010.0,2010R01EY018323,473378.0,TargetOnly
2009.0,2009R01EY018323,493646.0,TargetOnly
2008.0,2008R01EY018323,411850.0,TargetOnly
2007.0,2007R01EY018323,382003.0,TargetOnly
2013.0,2013R01EY018441,352514.0,TargetOnly
2011.0,2011R01EY018441,384286.0,TargetOnly
2010.0,2010R01EY018441,388625.0,TargetOnly
2009.0,2009R01EY018441,398994.0,TargetOnly
2009.0,2009R01EY019022,414795.0,TargetOnly
2012.0,2012R01EY019179,667334.0,TargetOnly
2014.0,2014R01EY018658,402800.0,TargetOnly
2012.0,2012R01EY018658,401488.0,TargetOnly
2011.0,2011R01EY018658,409784.0,TargetOnly
2013.0,2013R01EY019051,313998.0,TargetOnly
2013.0,2013R01EY019298,366172.0,TargetOnly
2013.0,2013R01EY019490,363726.0,TargetOnly
2011.0,2011R01EY019578,401252.0,TargetOnly
2014.0,2014R01EY020535,437332.0,TargetOnly
2015.0,2015R01EY021447,402571.0,TargetOnly
2014.0,2014R01EY022358,400202.0,TargetOnly
2012.0,2012R01EY021517,407632.0,TargetOnly
2017.0,2017R01EY023660,428701.0,TargetOnly
2016.0,2016R01EY023037,408018.0,TargetOnly
2015.0,2015R01EY023037,404902.0,TargetOnly
2016.0,2016R01EY022369,493665.0,TargetOnly
2015.0,2015R01EY024861,415284.0,TargetOnly
2018.0,2018R01EY025922,349964.0,TargetOnly
2016.0,2016R01EY027544,402231.0,TargetOnly
2016.0,2016R01EY026053,544094.0,TargetOnly
2018.0,2018R01EY026576,475000.0,TargetOnly
2018.0,2018R01EY026629,760156.0,TargetOnly
2019.0,2019R01EY027437,949813.0,TargetOnly
2012.0,2012R01NS006477,376601.0,TargetOnly
2001.0,2001R01NS006477,537779.0,TargetOnly
2008.0,2008R01NS007080,433785.0,TargetOnly
2004.0,2004R01NS009743,495164.0,TargetOnly
2001.0,2001R01NS009743,528167.0,TargetOnly
2016.0,2016R01NS011613,304836.0,TargetOnly
2012.0,2012R01NS011613,388034.0,TargetOnly
2006.0,2006R01NS011756,411244.0,TargetOnly
2007.0,2007R01NS012440,318549.0,TargetOnly
2005.0,2005R01NS012440,356680.0,TargetOnly
2004.0,2004R01NS012440,368747.0,TargetOnly
2003.0,2003R01NS012440,449668.0,TargetOnly
2002.0,2002R01NS012651,492100.0,TargetOnly
1999.0,1999R01NS012961,0.0,TargetOnly
1999.0,1999R01NS013031,0.0,TargetOnly
2003.0,2003R01NS013108,605043.0,TargetOnly
2000.0,2000R01NS013108,606099.0,TargetOnly
1999.0,1999R01NS013108,0.0,TargetOnly
2000.0,2000R01NS013411,257159.0,TargetOnly
1999.0,1999R01NS013411,0.0,TargetOnly
2006.0,2006R01NS013515,364577.0,TargetOnly
2000.0,2000R01NS013515,451152.0,TargetOnly
1999.0,1999R01NS013515,0.0,TargetOnly
2005.0,2005R01NS013546,692702.0,TargetOnly
2001.0,2001R01NS014627,511888.0,TargetOnly
2002.0,2002R01NS014857,339059.0,TargetOnly
2000.0,2000R01NS014857,333888.0,TargetOnly
1999.0,1999R01NS014857,0.0,TargetOnly
1999.0,1999R01NS015335,0.0,TargetOnly
2011.0,2011R01NS015589,409506.0,TargetOnly
2005.0,2005R01NS016102,472161.0,TargetOnly
2002.0,2002R01NS016102,436740.0,TargetOnly
2001.0,2001R01NS016102,430732.0,TargetOnly
1999.0,1999R01NS016102,0.0,TargetOnly
2010.0,2010R01NS016106,464372.0,TargetOnly
2005.0,2005R01NS016541,367311.0,TargetOnly
2011.0,2011R01NS016996,370925.0,TargetOnly
2010.0,2010R01NS016996,386561.0,TargetOnly
2009.0,2009R01NS016996,396873.0,TargetOnly
2007.0,2007R01NS016996,410639.0,TargetOnly
2006.0,2006R01NS016996,391285.0,TargetOnly
2004.0,2004R01NS016996,427627.0,TargetOnly
2003.0,2003R01NS016996,439015.0,TargetOnly
1999.0,1999R01NS017360,0.0,TargetOnly
2002.0,2002R01NS017512,64067.0,TargetOnly
2008.0,2008R01NS017660,372855.0,TargetOnly
2007.0,2007R01NS017660,387177.0,TargetOnly
2000.0,2000R01NS017660,496594.0,TargetOnly
2005.0,2005R01NS017760,408424.0,TargetOnly
2003.0,2003R01NS018145,391668.0,TargetOnly
2006.0,2006R01NS018201,571721.0,TargetOnly
2007.0,2007R01NS018309,359693.0,TargetOnly
2003.0,2003R01NS018309,376414.0,TargetOnly
1999.0,1999R01NS018309,0.0,TargetOnly
2001.0,2001R01NS018596,545836.0,TargetOnly
1999.0,1999R01NS018670,0.0,TargetOnly
2003.0,2003R01NS018895,683207.0,TargetOnly
1999.0,1999R01NS019316,0.0,TargetOnly
2007.0,2007R01NS019576,408953.0,TargetOnly
1999.0,1999R01NS019576,0.0,TargetOnly
2003.0,2003R01NS019620,320890.0,TargetOnly
1999.0,1999R01NS019620,0.0,TargetOnly
2001.0,2001R01NS019912,521078.0,TargetOnly
1999.0,1999R01NS019912,0.0,TargetOnly
2000.0,2000R01NS020147,569654.0,TargetOnly
2012.0,2012R01NS020246,339970.0,TargetOnly
2011.0,2011R01NS020246,346995.0,TargetOnly
2004.0,2004R01NS020246,368747.0,TargetOnly
2011.0,2011R01NS020253,564353.0,TargetOnly
2006.0,2006R01NS020253,545292.0,TargetOnly
2003.0,2003R01NS020253,546298.0,TargetOnly
2000.0,2000R01NS020253,514493.0,TargetOnly
1999.0,1999R01NS020402,0.0,TargetOnly
2002.0,2002R01NS020498,575655.0,TargetOnly
2012.0,2012R01NS020561,341337.0,TargetOnly
2011.0,2011R01NS020561,349003.0,TargetOnly
2009.0,2009R01NS020561,369533.0,TargetOnly
2006.0,2006R01NS020561,400045.0,TargetOnly
2004.0,2004R01NS020561,427902.0,TargetOnly
2003.0,2003R01NS020561,365938.0,TargetOnly
2000.0,2000R01NS020561,365207.0,TargetOnly
2009.0,2009R01NS020752,426042.0,TargetOnly
2007.0,2007R01NS020752,440819.0,TargetOnly
2006.0,2006R01NS020752,466215.0,TargetOnly
2002.0,2002R01NS020752,683870.0,TargetOnly
2001.0,2001R01NS020752,681192.0,TargetOnly
1999.0,1999R01NS020752,0.0,TargetOnly
2010.0,2010R01NS021072,529484.0,TargetOnly
2003.0,2003R01NS021184,432622.0,TargetOnly
2008.0,2008R01NS021223,380203.0,TargetOnly
2017.0,2017R01NS021229,395724.0,TargetOnly
2010.0,2010R01NS021229,374091.0,TargetOnly
2004.0,2004R01NS021377,358171.0,TargetOnly
2003.0,2003R01NS021377,351296.0,TargetOnly
1999.0,1999R01NS021377,0.0,TargetOnly
2002.0,2002R01NS022256,532148.0,TargetOnly
2011.0,2011R01NS022373,346995.0,TargetOnly
2004.0,2004R01NS022373,394133.0,TargetOnly
2016.0,2016R01NS022625,353583.0,TargetOnly
1999.0,1999R01NS023002,0.0,TargetOnly
2002.0,2002R01NS023350,505977.0,TargetOnly
2000.0,2000R01NS023350,484239.0,TargetOnly
1999.0,1999R01NS023350,0.0,TargetOnly
2000.0,2000R01NS023941,216035.0,TargetOnly
2004.0,2004R01NS023979,293224.0,TargetOnly
2004.0,2004R01NS024014,394004.0,TargetOnly
2014.0,2014R01NS024067,388206.0,TargetOnly
1999.0,1999R01NS024233,0.0,TargetOnly
2017.0,2017R01NS024760,584037.0,TargetOnly
1999.0,1999R01NS024830,0.0,TargetOnly
2011.0,2011R01NS025044,301527.0,TargetOnly
2010.0,2010R01NS025044,314235.0,TargetOnly
2002.0,2002R01NS025044,422979.0,TargetOnly
2012.0,2012R01NS025296,351693.0,TargetOnly
2011.0,2011R01NS025296,358960.0,TargetOnly
2005.0,2005R01NS025296,566134.0,TargetOnly
2004.0,2004R01NS025296,468828.0,TargetOnly
2003.0,2003R01NS025296,481313.0,TargetOnly
2001.0,2001R01NS025296,312333.0,TargetOnly
2000.0,2000R01NS025296,332325.0,TargetOnly
2004.0,2004R01NS025304,457611.0,TargetOnly
2003.0,2003R01NS025304,454445.0,TargetOnly
2000.0,2000R01NS025372,545091.0,TargetOnly
1999.0,1999R01NS025372,0.0,TargetOnly
2005.0,2005R01NS025605,465701.0,TargetOnly
1999.0,1999R01NS025907,0.0,TargetOnly
2000.0,2000R01NS025983,417099.0,TargetOnly
2019.0,2019R01NS026363,351826.0,TargetOnly
2009.0,2009R01NS026494,389923.0,TargetOnly
2006.0,2006R01NS026494,420137.0,TargetOnly
2001.0,2001R01NS026494,363281.0,TargetOnly
1999.0,1999R01NS026494,0.0,TargetOnly
1999.0,1999R01NS026723,0.0,TargetOnly
2013.0,2013R01NS026799,344515.0,TargetOnly
2012.0,2012R01NS026799,362243.0,TargetOnly
2010.0,2010R01NS027037,384066.0,TargetOnly
2005.0,2005R01NS027037,461120.0,TargetOnly
2004.0,2004R01NS027214,473563.0,TargetOnly
2002.0,2002R01NS027214,497253.0,TargetOnly
2010.0,2010R01NS027337,535116.0,TargetOnly
2004.0,2004R01NS027337,455601.0,TargetOnly
2003.0,2003R01NS027337,370174.0,TargetOnly
2001.0,2001R01NS027337,384605.0,TargetOnly
1999.0,1999R01NS027337,0.0,TargetOnly
1999.0,1999R01NS027528,0.0,TargetOnly
2006.0,2006R01NS027600,389510.0,TargetOnly
2000.0,2000R01NS027910,463144.0,TargetOnly
1999.0,1999R01NS027910,0.0,TargetOnly
2010.0,2010R01NS027975,430348.0,TargetOnly
2001.0,2001R01NS027975,325393.0,TargetOnly
2001.0,2001R01NS027984,579170.0,TargetOnly
1999.0,1999R01NS028000,0.0,TargetOnly
2004.0,2004R01NS028167,468828.0,TargetOnly
2000.0,2000R01NS028167,372083.0,TargetOnly
2003.0,2003R01NS028208,414868.0,TargetOnly
2002.0,2002R01NS028208,371282.0,TargetOnly
2001.0,2001R01NS028208,309741.0,TargetOnly
1999.0,1999R01NS028236,0.0,TargetOnly
2002.0,2002R01NS028421,318196.0,TargetOnly
2002.0,2002R01NS028462,360290.0,TargetOnly
2002.0,2002R01NS028587,393901.0,TargetOnly
2001.0,2001R01NS028587,422617.0,TargetOnly
2006.0,2006R01NS028709,833891.0,TargetOnly
2002.0,2002R01NS028709,910657.0,TargetOnly
2001.0,2001R01NS028709,902676.0,TargetOnly
2000.0,2000R01NS028709,902516.0,TargetOnly
1999.0,1999R01NS028709,0.0,TargetOnly
2009.0,2009R01NS028710,366633.0,TargetOnly
2000.0,2000R01NS028710,376644.0,TargetOnly
2014.0,2014R01NS028901,353750.0,TargetOnly
2001.0,2001R01NS028901,273921.0,TargetOnly
1999.0,1999R01NS029230,0.0,TargetOnly
2003.0,2003R01NS029365,400974.0,TargetOnly
2002.0,2002R01NS029365,411628.0,TargetOnly
2001.0,2001R01NS029365,425005.0,TargetOnly
2000.0,2000R01NS029365,455322.0,TargetOnly
1999.0,1999R01NS029365,0.0,TargetOnly
2016.0,2016R01NS029563,345302.0,TargetOnly
2003.0,2003R01NS029563,288718.0,TargetOnly
2001.0,2001R01NS029563,337390.0,TargetOnly
1999.0,1999R01NS029563,0.0,TargetOnly
2001.0,2001R01NS029837,639225.0,TargetOnly
2000.0,2000R01NS029837,626012.0,TargetOnly
1999.0,1999R01NS029837,0.0,TargetOnly
1999.0,1999R01NS029879,0.0,TargetOnly
2006.0,2006R01NS029967,375642.0,TargetOnly
2001.0,2001R01NS030007,499278.0,TargetOnly
2002.0,2002R01NS030045,325849.0,TargetOnly
2001.0,2001R01NS030045,321365.0,TargetOnly
2002.0,2002R01NS030083,341764.0,TargetOnly
2003.0,2003R01NS030337,472868.0,TargetOnly
2002.0,2002R01NS030337,483644.0,TargetOnly
2001.0,2001R01NS030337,480729.0,TargetOnly
1999.0,1999R01NS030337,0.0,TargetOnly
2000.0,2000R01NS030470,206043.0,TargetOnly
2016.0,2016R01NS030549,517811.0,TargetOnly
2011.0,2011R01NS030549,346516.0,TargetOnly
2010.0,2010R01NS030549,361122.0,TargetOnly
2014.0,2014R01NS030687,380441.0,TargetOnly
2000.0,2000R01NS030884,297284.0,TargetOnly
2016.0,2016R01NS030888,347861.0,TargetOnly
2014.0,2014R01NS030888,349156.0,TargetOnly
1999.0,1999R01NS030989,0.0,TargetOnly
2001.0,2001R01NS031224,489642.0,TargetOnly
1999.0,1999R01NS031238,0.0,TargetOnly
2000.0,2000R01NS031282,837444.0,TargetOnly
1999.0,1999R01NS031282,0.0,TargetOnly
2013.0,2013R01NS031373,347859.0,TargetOnly
2012.0,2012R01NS031373,365760.0,TargetOnly
2011.0,2011R01NS031373,373318.0,TargetOnly
2010.0,2010R01NS031373,390464.0,TargetOnly
2001.0,2001R01NS031373,485188.0,TargetOnly
2004.0,2004R01NS031557,358246.0,TargetOnly
2002.0,2002R01NS031557,376168.0,TargetOnly
1999.0,1999R01NS031557,0.0,TargetOnly
2012.0,2012R01NS031609,334643.0,TargetOnly
2004.0,2004R01NS031622,422950.0,TargetOnly
2012.0,2012R01NS031680,366048.0,TargetOnly
2007.0,2007R01NS031680,400986.0,TargetOnly
2005.0,2005R01NS031680,448985.0,TargetOnly
1999.0,1999R01NS031713,0.0,TargetOnly
2011.0,2011R01NS031718,404428.0,TargetOnly
2010.0,2010R01NS031718,421475.0,TargetOnly
2009.0,2009R01NS031718,563428.0,TargetOnly
2008.0,2008R01NS031718,431167.0,TargetOnly
2000.0,2000R01NS031718,417325.0,TargetOnly
2000.0,2000R01NS031914,243389.0,TargetOnly
2015.0,2015R01NS032123,480989.0,TargetOnly
2012.0,2012R01NS032123,397413.0,TargetOnly
2007.0,2007R01NS032123,414824.0,TargetOnly
2001.0,2001R01NS032187,258433.0,TargetOnly
1999.0,1999R01NS032187,0.0,TargetOnly
2000.0,2000R01NS032264,179545.0,TargetOnly
2001.0,2001R01NS032290,366551.0,TargetOnly
2000.0,2000R01NS032290,473499.0,TargetOnly
2002.0,2002R01NS032405,600194.0,TargetOnly
2000.0,2000R01NS032405,627026.0,TargetOnly
1999.0,1999R01NS032501,0.0,TargetOnly
2003.0,2003R01NS032765,540421.0,TargetOnly
2001.0,2001R01NS032794,248922.0,TargetOnly
2003.0,2003R01NS032925,792739.0,TargetOnly
2002.0,2002R01NS032925,787035.0,TargetOnly
2004.0,2004R01NS033184,511780.0,TargetOnly
2002.0,2002R01NS033184,537383.0,TargetOnly
2001.0,2001R01NS033184,545891.0,TargetOnly
2000.0,2000R01NS033184,383051.0,TargetOnly
1999.0,1999R01NS033184,0.0,TargetOnly
1999.0,1999R01NS033324,0.0,TargetOnly
2000.0,2000R01NS033335,485280.0,TargetOnly
2008.0,2008R01NS033538,352070.0,TargetOnly
2004.0,2004R01NS033538,423206.0,TargetOnly
2003.0,2003R01NS033538,320588.0,TargetOnly
2002.0,2002R01NS033538,320295.0,TargetOnly
2001.0,2001R01NS033538,317877.0,TargetOnly
2005.0,2005R01NS033574,385584.0,TargetOnly
2003.0,2003R01NS033779,608372.0,TargetOnly
2000.0,2000R01NS033779,599292.0,TargetOnly
2016.0,2016R01NS033997,370213.0,TargetOnly
2014.0,2014R01NS033997,372457.0,TargetOnly
2013.0,2013R01NS033997,372371.0,TargetOnly
2011.0,2011R01NS033997,335594.0,TargetOnly
2008.0,2008R01NS033997,345294.0,TargetOnly
1999.0,1999R01NS034025,0.0,TargetOnly
2006.0,2006R01NS034100,413897.0,TargetOnly
1999.0,1999R01NS034100,0.0,TargetOnly
1999.0,1999R01NS034138,0.0,TargetOnly
2004.0,2004R01NS034239,464091.0,TargetOnly
2001.0,2001R01NS034239,543459.0,TargetOnly
2000.0,2000R01NS034296,568698.0,TargetOnly
2004.0,2004R01NS034309,438670.0,TargetOnly
2008.0,2008R01NS034360,378481.0,TargetOnly
2013.0,2013R01NS034407,414941.0,TargetOnly
2018.0,2018R01NS034696,461697.0,TargetOnly
2017.0,2017R01NS034696,472962.0,TargetOnly
2014.0,2014R01NS034696,489722.0,TargetOnly
2012.0,2012R01NS034774,380058.0,TargetOnly
2001.0,2001R01NS034774,435856.0,TargetOnly
1999.0,1999R01NS034799,0.0,TargetOnly
1999.0,1999R01NS034822,0.0,TargetOnly
1999.0,1999R01NS034865,0.0,TargetOnly
2000.0,2000R01NS034876,257736.0,TargetOnly
2000.0,2000R01NS034886,550941.0,TargetOnly
2000.0,2000R01NS034906,339569.0,TargetOnly
2013.0,2013R01NS034934,484153.0,TargetOnly
2002.0,2002R01NS034994,287848.0,TargetOnly
2009.0,2009R01NS035008,581637.0,TargetOnly
2008.0,2008R01NS035047,325033.0,TargetOnly
2007.0,2007R01NS035047,337519.0,TargetOnly
2004.0,2004R01NS035047,406998.0,TargetOnly
2003.0,2003R01NS035047,377291.0,TargetOnly
2002.0,2002R01NS035047,374653.0,TargetOnly
1999.0,1999R01NS035047,0.0,TargetOnly
2001.0,2001R01NS035050,351993.0,TargetOnly
2000.0,2000R01NS035050,211497.0,TargetOnly
1999.0,1999R01NS035050,0.0,TargetOnly
2000.0,2000R01NS035083,336179.0,TargetOnly
1999.0,1999R01NS035083,0.0,TargetOnly
2011.0,2011R01NS035180,359660.0,TargetOnly
2000.0,2000R01NS035360,433085.0,TargetOnly
1999.0,1999R01NS035437,0.0,TargetOnly
2002.0,2002R01NS035502,267281.0,TargetOnly
2012.0,2012R01NS035527,345320.0,TargetOnly
2005.0,2005R01NS035527,336563.0,TargetOnly
1999.0,1999R01NS035527,0.0,TargetOnly
2008.0,2008R01NS035549,383307.0,TargetOnly
2007.0,2007R01NS035549,398409.0,TargetOnly
2010.0,2010R01NS035563,381092.0,TargetOnly
2004.0,2004R01NS035563,421485.0,TargetOnly
2003.0,2003R01NS035563,432709.0,TargetOnly
2002.0,2002R01NS035563,442570.0,TargetOnly
2000.0,2000R01NS035563,300395.0,TargetOnly
1999.0,1999R01NS035563,0.0,TargetOnly
1999.0,1999R01NS035630,0.0,TargetOnly
2003.0,2003R01NS035631,533596.0,TargetOnly
2004.0,2004R01NS035633,367484.0,TargetOnly
2002.0,2002R01NS035633,419019.0,TargetOnly
1999.0,1999R01NS035644,0.0,TargetOnly
2002.0,2002R01NS035647,379099.0,TargetOnly
2001.0,2001R01NS035647,387086.0,TargetOnly
2001.0,2001R01NS035649,274993.0,TargetOnly
2004.0,2004R01NS035704,554982.0,TargetOnly
2001.0,2001R01NS035711,439279.0,TargetOnly
2010.0,2010R01NS035712,424034.0,TargetOnly
2006.0,2006R01NS035712,271213.0,TargetOnly
2000.0,2000R01NS035794,197965.0,TargetOnly
2012.0,2012R01NS035812,352864.0,TargetOnly
2008.0,2008R01NS035812,382317.0,TargetOnly
2003.0,2003R01NS035812,511762.0,TargetOnly
2002.0,2002R01NS035812,523425.0,TargetOnly
2001.0,2001R01NS035812,531712.0,TargetOnly
2000.0,2000R01NS035831,421721.0,TargetOnly
2004.0,2004R01NS035884,419197.0,TargetOnly
2001.0,2001R01NS035951,325033.0,TargetOnly
1999.0,1999R01NS035989,0.0,TargetOnly
1999.0,1999R01NS036000,0.0,TargetOnly
2000.0,2000R01NS036004,247237.0,TargetOnly
2001.0,2001R01NS036017,470565.0,TargetOnly
2000.0,2000R01NS036142,296723.0,TargetOnly
1999.0,1999R01NS036142,0.0,TargetOnly
2000.0,2000R01NS036147,389005.0,TargetOnly
1999.0,1999R01NS036154,0.0,TargetOnly
2000.0,2000R01NS036157,313721.0,TargetOnly
2000.0,2000R01NS036180,187871.0,TargetOnly
2001.0,2001R01NS036246,348653.0,TargetOnly
2000.0,2000R01NS036246,414085.0,TargetOnly
2001.0,2001R01NS036251,384687.0,TargetOnly
2002.0,2002R01NS036362,446644.0,TargetOnly
2004.0,2004R01NS036420,652714.0,TargetOnly
2006.0,2006R01NS036447,349232.0,TargetOnly
2000.0,2000R01NS036548,280126.0,TargetOnly
2005.0,2005R01NS036554,459133.0,TargetOnly
2004.0,2004R01NS036554,451419.0,TargetOnly
2008.0,2008R01NS036604,391269.0,TargetOnly
1999.0,1999R01NS036607,0.0,TargetOnly
2018.0,2018R01NS036654,367661.0,TargetOnly
2017.0,2017R01NS036654,375601.0,TargetOnly
2016.0,2016R01NS036654,382572.0,TargetOnly
2015.0,2015R01NS036654,460144.0,TargetOnly
2005.0,2005R01NS036654,513848.0,TargetOnly
2003.0,2003R01NS036654,443391.0,TargetOnly
2001.0,2001R01NS036654,240093.0,TargetOnly
2004.0,2004R01NS036665,437844.0,TargetOnly
1999.0,1999R01NS036672,0.0,TargetOnly
2016.0,2016R01NS036715,528879.0,TargetOnly
2015.0,2015R01NS036715,544676.0,TargetOnly
2009.0,2009R01NS036715,419388.0,TargetOnly
2008.0,2008R01NS036715,417884.0,TargetOnly
2007.0,2007R01NS036715,433935.0,TargetOnly
